PARKID_x,PARKID_y,geodesic distance (km)
NYC17,MIL05,1182.2074673412023
NYC17,MIL06,1182.2074673412023
NYC17,MIN03,1639.5596537580511
NYC17,MIN04,1639.5596537580511
NYC17,MON02,527.5167757132419
NYC20,ANA01,3926.295550369479
NYC20,ARL01,2236.7770114107134
NYC20,ARL02,2236.7770114107134
NYC20,ARL03,2236.7770114107134
NYC20,ATL01,1201.1574660257602
NYC20,ATL02,1201.1574660257602
NYC20,ATL03,1201.1574660257602
NYC20,BAL11,272.73605892878385
NYC20,BAL12,272.73605892878385
NYC20,BOS07,306.0865217705737
NYC20,BUF05,471.35234142882456
NYC20,CHI10,1146.7355698523083
NYC20,CHI11,1146.7355698523083
NYC20,CHI12,1146.7355698523083
NYC20,CIN08,915.4415067782049
NYC20,CIN09,915.4415067782049
NYC20,CLE07,651.4265019714542
NYC20,CLE08,651.4265019714542
NYC20,DEN01,2625.1825376590223
NYC20,DEN02,2625.1825376590223
NYC20,DET04,775.3066655539809
NYC20,DET05,775.3066655539809
NYC20,DUN01,1620.4730071131653
NYC20,DYE01,1437.8628212447713
NYC20,FTB01,766.1051346071379
NYC20,HOU02,2283.4731891218285
NYC20,HOU03,2283.4731891218285
NYC20,KAN06,1764.1424387549166
NYC20,LAS01,3594.06929989599
NYC20,LBV01,1530.9688153865247
NYC20,LOS03,3944.275348966509
NYC20,MIA01,1753.0763004355238
NYC20,MIA02,1753.0763004355238
NYC20,MIL05,1182.2074673412023
NYC20,MIL06,1182.2074673412023
NYC20,MIN03,1639.5596537580511
NYC20,MIN04,1639.5596537580511
NYC20,MON02,527.5167757132419
NYC21,ANA01,3926.295550369479
NYC21,ARL01,2236.7770114107134
NYC21,ARL02,2236.7770114107134
NYC21,ARL03,2236.7770114107134
NYC21,ATL01,1201.1574660257602
NYC21,ATL02,1201.1574660257602
NYC21,ATL03,1201.1574660257602
NYC21,BAL11,272.73605892878385
NYC21,BAL12,272.73605892878385
NYC21,BOS07,306.0865217705737
NYC21,BUF05,471.35234142882456
NYC21,CHI10,1146.7355698523083
NYC21,CHI11,1146.7355698523083
NYC21,CHI12,1146.7355698523083
NYC21,CIN08,915.4415067782049
NYC21,CIN09,915.4415067782049
NYC21,CLE07,651.4265019714542
NYC21,CLE08,651.4265019714542
NYC21,DEN01,2625.1825376590223
NYC21,DEN02,2625.1825376590223
NYC21,DET04,775.3066655539809
NYC21,DET05,775.3066655539809
NYC21,DUN01,1620.4730071131653
NYC21,DYE01,1437.8628212447713
NYC21,FTB01,766.1051346071379
NYC21,HOU02,2283.4731891218285
NYC21,HOU03,2283.4731891218285
NYC21,KAN06,1764.1424387549166
NYC21,LAS01,3594.06929989599
NYC21,LBV01,1530.9688153865247
NYC21,LOS03,3944.275348966509
NYC21,MIA01,1753.0763004355238
NYC21,MIA02,1753.0763004355238
NYC21,MIL05,1182.2074673412023
NYC21,MIL06,1182.2074673412023
NYC21,MIN03,1639.5596537580511
NYC21,MIN04,1639.5596537580511
NYC21,MON02,527.5167757132419
OAK01,ANA01,590.792964501627
OAK01,ARL01,2349.8221448403237
OAK01,ARL02,2349.8221448403237
OAK01,ARL03,2349.8221448403237
OAK01,ATL01,3430.975335946589
OAK01,ATL02,3430.975335946589
OAK01,ATL03,3430.975335946589
OAK01,BAL11,3941.1894205835365
OAK01,BAL12,3941.1894205835365
OAK01,BOS07,4330.993343608652
OAK01,BUF05,3688.2263876492398
OAK01,CHI10,2979.160841330357
OAK01,CHI11,2979.160841330357
OAK01,CHI12,2979.160841330357
OAK01,CIN08,3275.270575977262
OAK01,CIN09,3275.270575977262
OAK01,CLE07,3474.5847368340383
OAK01,CLE08,3474.5847368340383
OAK01,DEN01,1515.1090221188033
OAK01,DEN02,1515.1090221188033
OAK01,DET04,3353.5962408328155
OAK01,DET05,3353.5962408328155
OAK01,DUN01,3819.800834751522
OAK01,DYE01,2688.980444619843
OAK01,FTB01,3841.3975861226895
OAK01,HOU02,2635.49816124297
OAK01,HOU03,2635.49816124297
OAK01,KAN06,2412.2688972665856
OAK01,LAS01,659.4509261482783
OAK01,LBV01,3911.080340471358
OAK01,LOS03,552.482239010745
OAK01,MIA01,4162.785242862198
OAK01,MIA02,4162.785242862198
OAK01,MIL05,2950.917695748178
OAK01,MIL06,2950.917695748178
OAK01,MIN03,2537.4425611898273
OAK01,MIN04,2537.4425611898273
OAK01,MON02,4075.8555268209548
OAK01,NYC16,4125.771120033821
OAK01,NYC17,4125.771120033821
OAK01,NYC20,4125.771120033821
OAK01,NYC21,4125.771120033821
OMA01,ANA01,2101.7925205058054
OMA01,ARL01,951.5608212609986
OMA01,ARL02,951.5608212609986
OMA01,ARL03,951.5608212609986
OMA01,ATL01,1316.0115395550924
OMA01,ATL02,1316.0115395550924
OMA01,ATL03,1316.0115395550924
OMA01,BAL11,1654.7821741831362
OMA01,BAL12,1654.7821741831362
OMA01,BOS07,2063.5684993752143
OMA01,BUF05,1420.8593044610222
OMA01,CHI10,696.5633431499873
OMA01,CHI11,696.5633431499873
OMA01,CHI12,696.5633431499873
OMA01,CIN08,1001.3546216052641
OMA01,CIN09,1001.3546216052641
OMA01,CLE07,1190.5374650979916
OMA01,CLE08,1190.5374650979916
OMA01,DEN01,784.807018931084
OMA01,DEN02,784.807018931084
OMA01,DET04,1077.0605088015234
OMA01,DET05,1077.0605088015234
OMA01,DUN01,1896.431349464894
OMA01,DYE01,422.3792454343687
OMA01,FTB01,1615.8290074432023
OMA01,HOU02,1276.9580598820273
OMA01,HOU03,1276.9580598820273
OMA01,KAN06,266.2107786554974
OMA01,LAS01,1759.3696585608084
OMA01,LBV01,1938.5350768535795
OMA01,LOS03,2116.7176892035013
OMA01,MIA01,2248.3354585113225
OMA01,MIA02,2248.3354585113225
OMA01,MIL05,691.0216403425594
OMA01,MIL06,691.0216403425594
OMA01,MIN03,466.81777219831116
OMA01,MIN04,466.81777219831116
OMA01,MON02,1859.971309106799
OMA01,NYC16,1841.7721377851599
OMA01,NYC17,1841.7721377851599
OMA01,NYC20,1841.7721377851599
OMA01,NYC21,1841.7721377851599
OMA01,OAK01,2287.131395281329
PHI12,ANA01,3833.1075729474687
PHI12,ARL01,2119.319349055555
PHI12,ARL02,2119.319349055555
PHI12,ARL03,2119.319349055555
PHI12,ATL01,1071.8284253498955
PHI12,ATL02,1071.8284253498955
PHI12,ATL03,1071.8284253498955
PHI12,BAL11,144.3618561155261
PHI12,BAL12,144.3618561155261
PHI12,BOS07,435.5872812451141
PHI12,BUF05,450.048764700179
PHI12,CHI10,1070.2277353308975
PHI12,CHI11,1070.2277353308975
PHI12,CHI12,1070.2277353308975
PHI12,CIN08,808.9772041838952
PHI12,CIN09,808.9772041838952
PHI12,CLE07,577.6368199542391
PHI12,CLE08,577.6368199542391
PHI12,DEN01,2540.3754110565246
PHI12,DEN02,2540.3754110565246
PHI12,DET04,712.2451213868464
PHI12,DET05,712.2451213868464
PHI12,DUN01,1497.2625012650526
PHI12,DYE01,1365.1710752277138
PHI12,FTB01,639.8651275524044
PHI12,HOU02,2158.4293411609433
PHI12,HOU03,2158.4293411609433
PHI12,KAN06,1668.670260919405
PHI12,LAS01,3504.725408450031
PHI12,LBV01,1410.4967684535334
PHI12,LOS03,3851.9414126059282
PHI12,MIA01,1640.6391021580625
PHI12,MIA02,1640.6391021580625
PHI12,MIL05,1117.7384467358481
PHI12,MIL06,1117.7384467358481
PHI12,MIN03,1585.7445695464446
PHI12,MIN04,1585.7445695464446
PHI12,MON02,623.629899757729
PHI12,NYC16,129.60181091014726
PHI12,NYC17,129.60181091014726
PHI12,NYC20,129.60181091014726
PHI12,NYC21,129.60181091014726
PHI12,OAK01,4046.9420477750346
PHI12,OMA01,1760.0242985081136
PHI13,ANA01,3833.1075729474687
PHI13,ARL01,2119.319349055555
PHI13,ARL02,2119.319349055555
PHI13,ARL03,2119.319349055555
PHI13,ATL01,1071.8284253498955
PHI13,ATL02,1071.8284253498955
PHI13,ATL03,1071.8284253498955
PHI13,BAL11,144.3618561155261
PHI13,BAL12,144.3618561155261
PHI13,BOS07,435.5872812451141
PHI13,BUF05,450.048764700179
PHI13,CHI10,1070.2277353308975
PHI13,CHI11,1070.2277353308975
PHI13,CHI12,1070.2277353308975
PHI13,CIN08,808.9772041838952
PHI13,CIN09,808.9772041838952
PHI13,CLE07,577.6368199542391
PHI13,CLE08,577.6368199542391
PHI13,DEN01,2540.3754110565246
PHI13,DEN02,2540.3754110565246
PHI13,DET04,712.2451213868464
PHI13,DET05,712.2451213868464
PHI13,DUN01,1497.2625012650526
PHI13,DYE01,1365.1710752277138
PHI13,FTB01,639.8651275524044
PHI13,HOU02,2158.4293411609433
PHI13,HOU03,2158.4293411609433
PHI13,KAN06,1668.670260919405
PHI13,LAS01,3504.725408450031
PHI13,LBV01,1410.4967684535334
PHI13,LOS03,3851.9414126059282
PHI13,MIA01,1640.6391021580625
PHI13,MIA02,1640.6391021580625
PHI13,MIL05,1117.7384467358481
PHI13,MIL06,1117.7384467358481
PHI13,MIN03,1585.7445695464446
PHI13,MIN04,1585.7445695464446
PHI13,MON02,623.629899757729
PHI13,NYC16,129.60181091014726
PHI13,NYC17,129.60181091014726
PHI13,NYC20,129.60181091014726
PHI13,NYC21,129.60181091014726
PHI13,OAK01,4046.9420477750346
PHI13,OMA01,1760.0242985081136
PHO01,ANA01,543.1773620854806
PHO01,ARL01,1398.2893664891412
PHO01,ARL02,1398.2893664891412
PHO01,ARL03,1398.2893664891412
PHO01,ATL01,2561.969410841943
PHO01,ATL02,2561.969410841943
PHO01,ATL03,2561.969410841943
PHO01,BAL11,3226.379259551229
PHO01,BAL12,3226.379259551229
PHO01,BOS07,3701.266366843985
PHO01,BUF05,3068.0942610038774
PHO01,CHI10,2340.6634690553337
PHO01,CHI11,2340.6634690553337
PHO01,CHI12,2340.6634690553337
PHO01,CIN08,2543.8372888924696
PHO01,CIN09,2543.8372888924696
PHO01,CLE07,2814.916786670807
PHO01,CLE08,2814.916786670807
PHO01,DEN01,942.6025897691538
PHO01,DEN02,942.6025897691538
PHO01,DET04,2720.588150641287
PHO01,DET05,2720.588150641287
PHO01,DUN01,2859.962916386273
PHO01,DYE01,2088.4481606015675
PHO01,FTB01,3022.819064472551
PHO01,HOU02,1635.2565051761562
PHO01,HOU03,1635.2565051761562
PHO01,KAN06,1688.9479144137383
PHO01,LAS01,412.38978773508796
PHO01,LBV01,2962.1964865288573
PHO01,LOS03,575.3824785733821
PHO01,MIA01,3188.9619650868126
PHO01,MIA02,3188.9619650868126
PHO01,MIL05,2355.2363219055746
PHO01,MIL06,2355.2363219055746
PHO01,MIN03,2059.299143852239
PHO01,MIN04,2059.299143852239
PHO01,MON02,3525.3882438145824
PHO01,NYC16,3450.9483903126825
PHO01,NYC17,3450.9483903126825
PHO01,NYC20,3450.9483903126825
PHO01,NYC21,3450.9483903126825
PHO01,OAK01,1041.6638623079211
PHO01,OMA01,1667.756154652544
PHO01,PHI12,3351.2979820751807
PHO01,PHI13,3351.2979820751807
PIT07,ANA01,3420.708888231135
PIT07,ARL01,1749.8584409021737
PIT07,ARL02,1749.8584409021737
PIT07,ARL03,1749.8584409021737
PIT07,ATL01,839.1684088950169
PIT07,ATL02,839.1684088950169
PIT07,ATL03,839.1684088950169
PIT07,BAL11,316.0820522377099
PIT07,BAL12,316.0820522377099
PIT07,BOS07,775.9763961367453
PIT07,BUF05,286.9027066470749
PIT07,CHI10,660.0111716557742
PIT07,CHI11,660.0111716557742
PIT07,CHI12,660.0111716557742
PIT07,CIN08,414.99520785226997
PIT07,CIN09,414.99520785226997
PIT07,CLE07,185.37462422329153
PIT07,CLE08,185.37462422329153
PIT07,DEN01,2125.888594854546
PIT07,DEN02,2125.888594854546
PIT07,DET04,330.73691421020806
PIT07,DET05,330.73691421020806
PIT07,DUN01,1401.3547083251492
PIT07,DYE01,956.4164486512096
PIT07,FTB01,592.9947274295779
PIT07,HOU02,1830.950763395727
PIT07,HOU03,1830.950763395727
PIT07,KAN06,1257.2640734680115
PIT07,LAS01,3090.8656839737328
PIT07,LBV01,1345.3817199575853
PIT07,LOS03,3439.148162606461
PIT07,MIA01,1626.8677705316793
PIT07,MIA02,1626.8677705316793
PIT07,MIL05,719.6245108451394
PIT07,MIL06,719.6245108451394
PIT07,MIN03,1196.6777926724928
PIT07,MIN04,1196.6777926724928
PIT07,MON02,760.0434416664433
PIT07,NYC16,507.4685719603499
PIT07,NYC17,507.4685719603499
PIT07,NYC20,507.4685719603499
PIT07,NYC21,507.4685719603499
PIT07,OAK01,3633.112123915935
PIT07,OMA01,1346.0049292677154
PIT07,PHI12,414.48733119869735
PIT07,PHI13,414.48733119869735
PIT07,PHO01,2943.488746966535
PIT08,ANA01,3420.708888231135
PIT08,ARL01,1749.8584409021737
PIT08,ARL02,1749.8584409021737
PIT08,ARL03,1749.8584409021737
PIT08,ATL01,839.1684088950169
PIT08,ATL02,839.1684088950169
PIT08,ATL03,839.1684088950169
PIT08,BAL11,316.0820522377099
PIT08,BAL12,316.0820522377099
PIT08,BOS07,775.9763961367453
PIT08,BUF05,286.9027066470749
PIT08,CHI10,660.0111716557742
PIT08,CHI11,660.0111716557742
PIT08,CHI12,660.0111716557742
PIT08,CIN08,414.99520785226997
PIT08,CIN09,414.99520785226997
PIT08,CLE07,185.37462422329153
PIT08,CLE08,185.37462422329153
PIT08,DEN01,2125.888594854546
PIT08,DEN02,2125.888594854546
PIT08,DET04,330.73691421020806
PIT08,DET05,330.73691421020806
PIT08,DUN01,1401.3547083251492
PIT08,DYE01,956.4164486512096
PIT08,FTB01,592.9947274295779
PIT08,HOU02,1830.950763395727
PIT08,HOU03,1830.950763395727
PIT08,KAN06,1257.2640734680115
PIT08,LAS01,3090.8656839737328
PIT08,LBV01,1345.3817199575853
PIT08,LOS03,3439.148162606461
PIT08,MIA01,1626.8677705316793
PIT08,MIA02,1626.8677705316793
PIT08,MIL05,719.6245108451394
PIT08,MIL06,719.6245108451394
PIT08,MIN03,1196.6777926724928
PIT08,MIN04,1196.6777926724928
PIT08,MON02,760.0434416664433
PIT08,NYC16,507.4685719603499
PIT08,NYC17,507.4685719603499
PIT08,NYC20,507.4685719603499
PIT08,NYC21,507.4685719603499
PIT08,OAK01,3633.112123915935
PIT08,OMA01,1346.0049292677154
PIT08,PHI12,414.48733119869735
PIT08,PHI13,414.48733119869735
PIT08,PHO01,2943.488746966535
SAN01,ANA01,142.21396670803833
SAN01,ARL01,1877.1990305493155
SAN01,ARL02,1877.1990305493155
SAN01,ARL03,1877.1990305493155
SAN01,ATL01,3043.885091254737
SAN01,ATL02,3043.885091254737
SAN01,ATL03,3043.885091254737
SAN01,BAL11,3696.350538426243
SAN01,BAL12,3696.350538426243
SAN01,BOS07,4158.6160749758565
SAN01,BUF05,3520.686850368695
SAN01,CHI10,2792.055377041285
SAN01,CHI11,2792.055377041285
SAN01,CHI12,2792.055377041285
SAN01,CIN08,3013.707477296857
SAN01,CIN09,3013.707477296857
SAN01,CLE07,3273.8792860546528
SAN01,CLE08,3273.8792860546528
SAN01,DEN01,1341.734478203777
SAN01,DEN02,1341.734478203777
SAN01,DET04,3173.712955154747
SAN01,DET05,3173.712955154747
SAN01,DUN01,3331.960729613403
SAN01,DYE01,2528.5394101938514
SAN01,FTB01,3503.3757209157266
SAN01,HOU02,2098.240554002281
SAN01,HOU03,2098.240554002281
SAN01,KAN06,2151.259777377112
SAN01,LAS01,425.08265868141
SAN01,LBV01,3436.497726504276
SAN01,LOS03,179.05892658539483
SAN01,MIA01,3655.9293655861334
SAN01,MIA02,3655.9293655861334
SAN01,MIL05,2797.1600259564802
SAN01,MIL06,2797.1600259564802
SAN01,MIN03,2466.3481323972724
SAN01,MIN04,2466.3481323972724
SAN01,MON02,3965.469934772867
SAN01,NYC16,3915.39807350928
SAN01,NYC17,3915.39807350928
SAN01,NYC20,3915.39807350928
SAN01,NYC21,3915.39807350928
SAN01,OAK01,730.9095131981275
SAN01,OMA01,2106.1731804505157
SAN01,PHI12,3818.775403596354
SAN01,PHI13,3818.775403596354
SAN01,PHO01,481.91831795421496
SAN01,PIT07,3408.447657724276
SAN01,PIT08,3408.447657724276
SAN02,ANA01,142.21396670803833
SAN02,ARL01,1877.1990305493155
SAN02,ARL02,1877.1990305493155
SAN02,ARL03,1877.1990305493155
SAN02,ATL01,3043.885091254737
SAN02,ATL02,3043.885091254737
SAN02,ATL03,3043.885091254737
SAN02,BAL11,3696.350538426243
SAN02,BAL12,3696.350538426243
SAN02,BOS07,4158.6160749758565
SAN02,BUF05,3520.686850368695
SAN02,CHI10,2792.055377041285
SAN02,CHI11,2792.055377041285
SAN02,CHI12,2792.055377041285
SAN02,CIN08,3013.707477296857
SAN02,CIN09,3013.707477296857
SAN02,CLE07,3273.8792860546528
SAN02,CLE08,3273.8792860546528
SAN02,DEN01,1341.734478203777
SAN02,DEN02,1341.734478203777
SAN02,DET04,3173.712955154747
SAN02,DET05,3173.712955154747
SAN02,DUN01,3331.960729613403
SAN02,DYE01,2528.5394101938514
SAN02,FTB01,3503.3757209157266
SAN02,HOU02,2098.240554002281
SAN02,HOU03,2098.240554002281
SAN02,KAN06,2151.259777377112
SAN02,LAS01,425.08265868141
SAN02,LBV01,3436.497726504276
SAN02,LOS03,179.05892658539483
SAN02,MIA01,3655.9293655861334
SAN02,MIA02,3655.9293655861334
SAN02,MIL05,2797.1600259564802
SAN02,MIL06,2797.1600259564802
SAN02,MIN03,2466.3481323972724
SAN02,MIN04,2466.3481323972724
SAN02,MON02,3965.469934772867
SAN02,NYC16,3915.39807350928
SAN02,NYC17,3915.39807350928
SAN02,NYC20,3915.39807350928
SAN02,NYC21,3915.39807350928
SAN02,OAK01,730.9095131981275
SAN02,OMA01,2106.1731804505157
SAN02,PHI12,3818.775403596354
SAN02,PHI13,3818.775403596354
SAN02,PHO01,481.91831795421496
SAN02,PIT07,3408.447657724276
SAN02,PIT08,3408.447657724276
SEA02,ANA01,1573.2589189838664
SEA02,ARL01,2688.651773567764
SEA02,ARL02,2688.651773567764
SEA02,ARL03,2688.651773567764
SEA02,ATL01,3511.5919385674692
SEA02,ATL02,3511.5919385674692
SEA02,ATL03,3511.5919385674692
SEA02,BAL11,3756.1654184301233
SEA02,BAL12,3756.1654184301233
SEA02,BOS07,4010.9713550488473
SEA02,BUF05,3405.762349936351
SEA02,CHI10,2796.4910507988893
SEA02,CHI11,2796.4910507988893
SEA02,CHI12,2796.4910507988893
SEA02,CIN08,3172.6537099794114
SEA02,CIN09,3172.6537099794114
SEA02,CLE07,3260.188038296476
SEA02,CLE08,3260.188038296476
SEA02,DEN01,1643.6694018036476
SEA02,DEN02,1643.6694018036476
SEA02,DET04,3119.2831468001496
SEA02,DET05,3119.2831468001496
SEA02,DUN01,4042.088852636159
SEA02,DYE01,2505.5628183041795
SEA02,FTB01,3809.9181541418448
SEA02,HOU02,3042.5764169364397
SEA02,HOU03,3042.5764169364397
SEA02,KAN06,2423.559891723823
SEA02,LAS01,1401.6580261103422
SEA02,LBV01,4103.967798916
SEA02,LOS03,1543.1631886112848
SEA02,MIA01,4399.1474173359875
SEA02,MIA02,4399.1474173359875
SEA02,MIL05,2721.8504314220795
SEA02,MIL06,2721.8504314220795
SEA02,MIN03,2245.1636215237518
SEA02,MIN04,2245.1636215237518
SEA02,MON02,3681.3115887678637
SEA02,NYC16,3875.4948371372443
SEA02,NYC17,3875.4948371372443
SEA02,NYC20,3875.4948371372443
SEA02,NYC21,3875.4948371372443
SEA02,OAK01,1088.595967222208
SEA02,OMA01,2203.826006199963
SEA02,PHI12,3828.9753379488566
SEA02,PHI13,3828.9753379488566
SEA02,PHO01,1792.455159815513
SEA02,PIT07,3441.1683793222624
SEA02,PIT08,3441.1683793222624
SEA02,SAN01,1709.5638682147699
SEA02,SAN02,1709.5638682147699
SEA03,ANA01,1573.2589189838664
SEA03,ARL01,2688.651773567764
SEA03,ARL02,2688.651773567764
SEA03,ARL03,2688.651773567764
SEA03,ATL01,3511.5919385674692
SEA03,ATL02,3511.5919385674692
SEA03,ATL03,3511.5919385674692
SEA03,BAL11,3756.1654184301233
SEA03,BAL12,3756.1654184301233
SEA03,BOS07,4010.9713550488473
SEA03,BUF05,3405.762349936351
SEA03,CHI10,2796.4910507988893
SEA03,CHI11,2796.4910507988893
SEA03,CHI12,2796.4910507988893
SEA03,CIN08,3172.6537099794114
SEA03,CIN09,3172.6537099794114
SEA03,CLE07,3260.188038296476
SEA03,CLE08,3260.188038296476
SEA03,DEN01,1643.6694018036476
SEA03,DEN02,1643.6694018036476
SEA03,DET04,3119.2831468001496
SEA03,DET05,3119.2831468001496
SEA03,DUN01,4042.088852636159
SEA03,DYE01,2505.5628183041795
SEA03,FTB01,3809.9181541418448
SEA03,HOU02,3042.5764169364397
SEA03,HOU03,3042.5764169364397
SEA03,KAN06,2423.559891723823
SEA03,LAS01,1401.6580261103422
SEA03,LBV01,4103.967798916
SEA03,LOS03,1543.1631886112848
SEA03,MIA01,4399.1474173359875
SEA03,MIA02,4399.1474173359875
SEA03,MIL05,2721.8504314220795
SEA03,MIL06,2721.8504314220795
SEA03,MIN03,2245.1636215237518
SEA03,MIN04,2245.1636215237518
SEA03,MON02,3681.3115887678637
SEA03,NYC16,3875.4948371372443
SEA03,NYC17,3875.4948371372443
SEA03,NYC20,3875.4948371372443
SEA03,NYC21,3875.4948371372443
SEA03,OAK01,1088.595967222208
SEA03,OMA01,2203.826006199963
SEA03,PHI12,3828.9753379488566
SEA03,PHI13,3828.9753379488566
SEA03,PHO01,1792.455159815513
SEA03,PIT07,3441.1683793222624
SEA03,PIT08,3441.1683793222624
SEA03,SAN01,1709.5638682147699
SEA03,SAN02,1709.5638682147699
SFO02,ANA01,597.7926975512082
SFO02,ARL01,2362.529872275057
SFO02,ARL02,2362.529872275057
SFO02,ARL03,2362.529872275057
SFO02,ATL01,3444.2312563186774
SFO02,ATL02,3444.2312563186774
SFO02,ATL03,3444.2312563186774
SFO02,BAL11,3954.52744642439
SFO02,BAL12,3954.52744642439
SFO02,BOS07,4344.124759878404
SFO02,BUF05,3701.3832091638255
SFO02,CHI10,2992.4295245461235
SFO02,CHI11,2992.4295245461235
SFO02,CHI12,2992.4295245461235
SFO02,CIN08,3288.645185953299
SFO02,CIN09,3288.645185953299
SFO02,CLE07,3487.8531094078144
SFO02,CLE08,3487.8531094078144
SFO02,DEN01,1528.4904004567456
SFO02,DEN02,1528.4904004567456
SFO02,DET04,3366.8169192612013
SFO02,DET05,3366.8169192612013
SFO02,DUN01,3832.61824461753
SFO02,DYE01,2702.206201884408
SFO02,FTB01,3854.763673338734
SFO02,HOU02,2647.7423029994557
SFO02,HOU03,2647.7423029994557
SFO02,KAN06,2425.654147219609
SFO02,LAS01,671.5119964539824
SFO02,LBV01,3923.989396111531
SFO02,LOS03,559.3369112665675
SFO02,MIA01,4175.495481718261
SFO02,MIA02,4175.495481718261
SFO02,MIL05,2964.0943962300985
SFO02,MIL06,2964.0943962300985
SFO02,MIN03,2550.3495824535885
SFO02,MIN04,2550.3495824535885
SFO02,MON02,4088.7397970175734
SFO02,NYC16,4139.030509038557
SFO02,NYC17,4139.030509038557
SFO02,NYC20,4139.030509038557
SFO02,NYC21,4139.030509038557
SFO02,OAK01,13.385260997827386
SFO02,OMA01,2300.4487075859533
SFO02,PHI12,4060.245975266466
SFO02,PHI13,4060.245975266466
SFO02,PHO01,1052.42576183561
SFO02,PIT07,3646.425321692664
SFO02,PIT08,3646.425321692664
SFO02,SAN01,737.4617928295481
SFO02,SAN02,737.4617928295481
SFO02,SEA02,1091.4325343556432
SFO02,SEA03,1091.4325343556432
SFO03,ANA01,597.7926975512082
SFO03,ARL01,2362.529872275057
SFO03,ARL02,2362.529872275057
SFO03,ARL03,2362.529872275057
SFO03,ATL01,3444.2312563186774
SFO03,ATL02,3444.2312563186774
SFO03,ATL03,3444.2312563186774
SFO03,BAL11,3954.52744642439
SFO03,BAL12,3954.52744642439
SFO03,BOS07,4344.124759878404
SFO03,BUF05,3701.3832091638255
SFO03,CHI10,2992.4295245461235
SFO03,CHI11,2992.4295245461235
SFO03,CHI12,2992.4295245461235
SFO03,CIN08,3288.645185953299
SFO03,CIN09,3288.645185953299
SFO03,CLE07,3487.8531094078144
SFO03,CLE08,3487.8531094078144
SFO03,DEN01,1528.4904004567456
SFO03,DEN02,1528.4904004567456
SFO03,DET04,3366.8169192612013
SFO03,DET05,3366.8169192612013
SFO03,DUN01,3832.61824461753
SFO03,DYE01,2702.206201884408
SFO03,FTB01,3854.763673338734
SFO03,HOU02,2647.7423029994557
SFO03,HOU03,2647.7423029994557
SFO03,KAN06,2425.654147219609
SFO03,LAS01,671.5119964539824
SFO03,LBV01,3923.989396111531
SFO03,LOS03,559.3369112665675
SFO03,MIA01,4175.495481718261
SFO03,MIA02,4175.495481718261
SFO03,MIL05,2964.0943962300985
SFO03,MIL06,2964.0943962300985
SFO03,MIN03,2550.3495824535885
SFO03,MIN04,2550.3495824535885
SFO03,MON02,4088.7397970175734
SFO03,NYC16,4139.030509038557
SFO03,NYC17,4139.030509038557
SFO03,NYC20,4139.030509038557
SFO03,NYC21,4139.030509038557
SFO03,OAK01,13.385260997827386
SFO03,OMA01,2300.4487075859533
SFO03,PHI12,4060.245975266466
SFO03,PHI13,4060.245975266466
SFO03,PHO01,1052.42576183561
SFO03,PIT07,3646.425321692664
SFO03,PIT08,3646.425321692664
SFO03,SAN01,737.4617928295481
SFO03,SAN02,737.4617928295481
SFO03,SEA02,1091.4325343556432
SFO03,SEA03,1091.4325343556432
STL09,ANA01,2537.1595182447213
STL09,ARL01,903.9769105318526
STL09,ARL02,903.9769105318526
STL09,ARL03,903.9769105318526
STL09,ATL01,751.9666095581484
STL09,ATL02,751.9666095581484
STL09,ATL03,751.9666095581484
STL09,BAL11,1179.0313201673798
STL09,BAL12,1179.0313201673798
STL09,BOS07,1670.6108695923465
STL09,BUF05,1065.4307671498723
STL09,CHI10,422.04627920489037
STL09,CHI11,422.04627920489037
STL09,CHI12,422.04627920489037
STL09,CIN08,496.3227909824933
STL09,CIN09,496.3227909824933
STL09,CLE07,792.2447413024062
STL09,CLE08,792.2447413024062
STL09,DEN01,1281.9790452137893
STL09,DEN02,1281.9790452137893
STL09,DET04,732.4902912227021
STL09,DET05,732.4902912227021
STL09,DUN01,1363.416487261652
STL09,DYE01,435.46023433627295
STL09,FTB01,1057.0533708280648
STL09,HOU02,1092.406133633604
STL09,HOU03,1092.406133633604
STL09,KAN06,383.6091105935686
STL09,LAS01,2219.021017612547
STL09,LBV01,1391.4311563852664
STL09,LOS03,2557.6949652143608
STL09,MIA01,1706.5947856322844
STL09,MIA02,1706.5947856322844
STL09,MIL05,525.84600129985
STL09,MIL06,525.84600129985
STL09,MIN03,749.8411788133894
STL09,MIN04,749.8411788133894
STL09,MON02,1562.380068530377
STL09,NYC16,1406.5497832244164
STL09,NYC17,1406.5497832244164
STL09,NYC20,1406.5497832244164
STL09,NYC21,1406.5497832244164
STL09,OAK01,2795.8139616782014
STL09,OMA01,570.7619945576874
STL09,PHI12,1303.9487151535939
STL09,PHI13,1303.9487151535939
STL09,PHO01,2047.6885757534224
STL09,PIT07,899.9982613369415
STL09,PIT08,899.9982613369415
STL09,SAN01,2517.460132967442
STL09,SAN02,2517.460132967442
STL09,SEA02,2774.4596037310284
STL09,SEA03,2774.4596037310284
STL09,SFO02,2809.199112669828
STL09,SFO03,2809.199112669828
STL10,ANA01,2537.1595182447213
STL10,ARL01,903.9769105318526
STL10,ARL02,903.9769105318526
STL10,ARL03,903.9769105318526
STL10,ATL01,751.9666095581484
STL10,ATL02,751.9666095581484
STL10,ATL03,751.9666095581484
STL10,BAL11,1179.0313201673798
